[18:03:48] [main/INFO]: ModLauncher running: args [--username, TheRealJudgeJudy, --version, forge-47.4.0, --gameDir, C:\Users\ikene\curseforge\minecraft\Instances\Homesteady (Forge), --assetsDir, C:\Users\ikene\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, 5e213c2e758e41b0bd5900d7e8d67bde, --accessToken, ????????, --clientId, MzMzNTgwZWQtMWMwYi00Y2JhLWI2ZDgtN2FjYmU5ZTJhMTNm, --xuid, 2535428129093518, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, C:\Users\ikene\curseforge\minecraft\Install\quickPlay\java\1756508626405.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.4.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[18:03:48] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.15 by Microsoft; OS Windows 10 arch amd64 version 10.0
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomesoplenty/jacaranda_line_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/green_enchanted_ornate_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'mcwfences:prismarine_grass_topped_wall' is using incompatible model 'net.minecraft.client.renderer.block.model.MultiVariant' and should be added to the 'diagonalfences:non_diagonal_fences' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/white_mangrove_large_diamond_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/regions_unexplored/pink_bioshroom_woven_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/regions_unexplored/alpha_ornate_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/regions_unexplored/square_brimwood_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/regions_unexplored/alpha_woven_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/square_fir_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/quark/azalea_diamond_bordered_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/luphieclutteredmod/luphie_glow_line_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'mcwfences:quartz_grass_topped_wall' is using incompatible model 'net.minecraft.client.renderer.block.model.MultiVariant' and should be added to the 'diagonalfences:non_diagonal_fences' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/skyris_woven_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/mahogany_line_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/willow_bordered_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/luphieclutteredmod/luphie_flowering_pink_woven_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/regions_unexplored/palm_bordered_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/baobab_diamond_bordered_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomesoplenty/dead_woven_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomesoplenty/square_redwood_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/regions_unexplored/yellow_bioshroom_bordered_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/ironwood_bordered_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomesoplenty/magic_line_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/regions_unexplored/baobab_bordered_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/regions_unexplored/eucalyptus_diamond_bordered_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/quark/ancient_woven_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/redwood_ornate_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/deeperdarker/bloom_woven_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/luphieclutteredmod/luphie_flowering_pink_diamond_bordered_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/ad_astra/strophar_ornate_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/fir_bordered_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/deeperdarker/echo_woven_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/fir_line_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/ad_astra/aeronos_large_diamond_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/quark/azalea_line_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomesoplenty/hellbark_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomesoplenty/umbran_ornate_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/square_skyris_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/regions_unexplored/pink_bioshroom_horizontal_lined_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/regions_unexplored/redwood_horizontal_lined_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/green_enchanted_bordered_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/holly_line_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
